partOf,source,title,date,genre,link,theatre,city,country
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d2,Too Late for Dinner,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=160,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d5,"Simpson & Co. Or, No. 15, Harley-Street",,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=163,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d6,Animal Magnetism,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=164,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d7,"Aladdin; Or, the Wonderful Lamp",,Chinese Melo-Dramatic Spectacle,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=165,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d8,The Rival Cottagers,,Ballet Dance,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=166,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d9,Monsieur Tonson,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=167,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d9,The Pirate,,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=167,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001da,"Joan of Arc, the Maid of Orleans",,Historical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=168,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001db,John of Paris,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=169,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001dd,The Slave,,Musical Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=171,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001de,The Way to Keep Him,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=172,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e1,Monsieur Tonson,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=175,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e3,George Barnwell; Or the London Merchant,,Historical Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=177,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001db,"Tom and Jerry: Or, Life in London",,Extravaganza Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=169,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a2,"Guy Mannering; Or, the Gipsy's Prophecy",,Musical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=112,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001dd,Rosina,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=171,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e0,Love Laughs at Locksmiths,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=174,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e4,The Point of Honour,,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=178,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e4,The Ninth Statue: Or; The Irishman in Bagdad,,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=178,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e5,Love in a Village,,Comic Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=179,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e4,Is He Jealous,,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=178,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e5,Love in a Village,,Comic Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=179,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e6,The Way to Get Married,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=180,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e7,"Tom & Jerry; Or, Life in London",,Extravaganza Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=181,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e8,"Match Breaking; Or, the Princes Present",,Musical Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=182,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f0,"Aladdin; Or, the Wonderful Lamp",,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=190,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f1,The Turnpike Gate,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=191,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f6,The Busy Body,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=196,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e6,"Aladdin; Or, the Wonderful Lamp",,Chinese Melo-Dramatic Spectacle,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=180,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e7,Match Making,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=181,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e9,"She Stoops to Conquer; Or, the Mistakes of a Night",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=183,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ea,The School for Scandal,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=184,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001eb,"Love, Law, and Physic",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=185,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ec,"Joan of Arc, the Maid of Orleans",,Historical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=186,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ee,Old and Young,,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=188,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ee,"Venice Preserved; Or, a Plot Discovered",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=188,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001eb,Love in a Village,,Comic Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=185,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ec,"Tom & Jerry; Or, Life in London",,Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=186,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ec,"Joan of Arc, the Maid of Orleans",,Historical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=186,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ee,Old and Young,,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=188,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ee,Bombastis Furioso,,Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=188,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ef,"Alexander the Great; Or, the Rival Queens",,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=189,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f2,"King Richard, 3rd. Or, the Memorable Battle of Bosworth Field",,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=192,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f4,Much Ado About Nothing,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=194,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ee,Bombastis Furioso,,Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=188,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f1,Douglas,,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=191,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f3,Harlequin and the Fairy Queen,,Comic Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=193,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f4,My Spouse & I,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=194,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f6,The Poor Soldier,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=196,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f7,Is He Jealous,,Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=197,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f8,A Cure for the Heart-Ache,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=198,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b2,"The Three Wishes; Or, Fairy Puck and the Pudding",,Comic Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=128,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f5,"Tom & Jerry; Or, Life in London",,Extravaganza Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=195,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001fa,"Venice Preserved; Or, a Plot Discovered",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=200,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ad,The Wonder! A Woman Keeps a Secret,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=123,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f7,"Kenilworth Or, England's Golden Days",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=197,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f7,Is He Jealous,,Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=197,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f8,Town Wit & Country Manners,,Comic Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=198,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f9,Three Weeks After Marriage,,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=199,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a6,"Wild Oats: Or, the Strolling Gentlemen",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=116,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a6,"Life in London: Or, Tom, Jerry, and Logic's Sprees",,Medley Description,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=116,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ab,"Kenilworth; Or, England's Golden Days",,Grand Historical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=121,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001f8,The Miller's Maid,,Melo-Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=198,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a7,"Pizarro; Or, the Spaniards in Peru",,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=117,"Theatre Royal, Bristol",Bristol,England
